id,ibu
6236,54.72524159155418
6237,36.53769171457379
6238,36.78160476264009
6239,48.7367565394133
6240,42.90869260938587
6241,25.689499726600097
6242,35.931385580380336
6243,46.59346719817683
6244,41.25450098168581
6245,20.78446311139545
6246,38.8402879103238
6247,33.99963754455307
6248,49.528824365939435
6249,25.180114202826587
6250,36.0331020050167
6251,46.29166679814607
6252,10.876547797316444
6253,75.37628372225791
6254,51.03654576182443
6255,20.529365874671274
6256,40.725928557779945
6257,57.13804692879295
6258,34.16987335924411
6259,64.353138082069
6260,76.75258762695066
6261,32.70441639325822
6262,61.646271456724556
6263,17.49756935361897
6264,38.99824483251383
6265,20.55212756856524
6266,9.093168084610667
6267,20.273124649641066
6268,38.95091240226522
6269,69.47857491740294
6270,79.49183624895176
6271,83.07930455939157
6272,29.895091192729346
6273,80.43239586043825
6274,39.45231803615686
6275,70.93142273771555
6276,51.62932098107553
6277,30.81766463304359
6278,50.699700691621054
6279,37.560697683124175
6280,15.48281452905573
6281,36.16129560977902
6282,28.138762515271004
6283,19.36298418074738
6284,19.44065088494476
6285,31.154072850850888
6286,23.792792679367206
6287,9.129212881748316
6288,40.66356960000524
6289,20.94627805472162
6290,40.36643855459048
6291,28.614159330799318
6292,23.852500416663062
6293,55.35037105228055
6294,31.173209520142862
6295,58.25686308817786
6296,30.534114835261555
6297,61.040412044817515
6298,28.431890013591875
6299,59.171037183635015
6300,30.52528304162445
6301,37.672779141596884
6302,57.030687146075635
6303,22.734993176172235
6304,100.68257358084094
6305,81.25815519982635
6306,39.00485537937086
6307,70.06126330878006
6308,35.13350657323364
6309,38.50474806315893
6310,43.43065340924484
6311,9.352334032176703
6312,25.46272357293431
6313,75.99667673200989
6314,77.94952546056615
6315,9.489320497928883
6316,55.93755551944828
6317,62.715428954982016
6318,26.552154155576087
6319,41.89463532756348
6320,12.911263302332049
6321,25.370301760458595
6322,80.90902487260571
6323,36.369749484769635
6324,47.06191786435877
6325,49.32627430430447
6326,33.95177930519935
6327,61.664495234768324
6328,56.7126774932218
6329,43.2612052883921
6330,48.353570454954905
6331,29.65432103182122
6332,78.9101018184462
6333,51.64175600596799
6334,41.85135825807724
6335,87.73605096197929
6336,33.87543390988783
6337,70.23291937250346
6338,41.77568057669673
6339,23.43272743051572
6340,36.320345863362284
6341,11.431290962034794
6342,69.85742644729804
6343,32.95280400170989
6344,39.45364606112183
6345,49.24896720554621
6346,89.73760517877976
6347,37.89985694776969
6348,3.0157985337847677
6349,22.631949019641812
6350,38.37105988287095
6351,48.18453824027469
6352,17.32866846003325
6353,16.687026465533073
6354,27.709427437359913
6355,9.736874580119768
6356,25.844053864901113
6357,39.14315028377919
6358,79.38496501647842
6359,70.97714298039352
6360,93.463600099096
6361,41.36483133878299
6362,28.387089035441765
6363,33.07803195844318
6364,72.19076032496157
6365,42.25348942511056
6366,37.34258759741788
6367,23.691155155370815
6368,61.89434153227371
6369,30.05374392427084
6370,27.73747464459409
6371,37.32154741030048
6372,40.6680709785177
6373,51.459515994393826
6374,26.49844358516225
6375,44.701313258505316
6376,29.321739515057633
6377,64.56432514036615
6378,61.775409849033466
6379,35.98191748975702
6380,42.16392263107526
6381,61.460900106185015
6382,74.93416303137721
6383,30.508249244571758
6384,15.176280253179733
6385,38.61019935915814
6386,24.55705337620338
6387,18.17386772443851
6388,24.947068105107125
6389,52.81859374957459
6390,19.125745037798385
6391,34.528196563352374
6392,40.255725397500775
6393,25.597886276185143
6394,28.30623167226649
6395,45.66680454055758
6396,46.154420622647415
6397,28.875424682497734
6398,71.92561051301712
6399,13.677731512380454
6400,28.522312190227446
6401,32.407508765849315
6402,16.998960353758775
6403,20.928967389500684
6404,38.34290521510094
6405,20.68933967706457
6406,34.63224662199005
6407,30.51524923235656
6408,59.31209174528686
6409,28.81602661026431
6410,49.08865940781348
6411,17.55688006924068
6412,23.897128384656277
6413,59.97309263136741
6414,24.76777837747895
6415,47.58479119107673
6416,63.29086022020007
6417,15.39977749534346
6418,65.29849124955018
6419,75.51596284254542
6420,49.221727755579465
6421,55.771103843681985
6422,23.83288112458121
6423,27.531055822532206
6424,49.34484603429285
6425,74.0849380667576
6426,59.18078628047616
6427,82.15103704693169
6428,76.78892455093022
6429,35.37542438270632
6430,24.412068095996034
6431,32.461584531893855
6432,61.67074331087623
6433,28.775218236901203
6434,28.083598387284553
6435,28.65449271791711
6436,33.4411584688739
6437,19.30175071977179
6438,30.04035286705381
6439,28.21829112384897
6440,41.480649080539635
6441,51.95242785588359
6442,22.335590349879354
6443,32.531383911679306
6444,65.21554056608758
6445,30.684678302428917
6446,38.5951773471345
6447,33.44701996626048
6448,59.435016345656905
6449,29.887004309971154
6450,31.063058682456315
6451,15.254917056603112
6452,28.839552371481503
6453,47.94428119426618
6454,31.890540924852587
6455,57.95528489020536
6456,23.57690677022062
6457,39.39022103317902
6458,29.91660373859451
6459,48.663069102782785
6460,29.024763946605244
6461,38.386118441759585
6462,24.31895373499876
6463,49.765325828349695
6464,43.65352258416189
6465,20.82853926314006
6466,23.05880789116652
6467,59.20421732000808
6468,33.65761052853705
6469,28.678600575520285
6470,36.81856354911682
6471,67.09757670734174
6472,59.91970533864942
6473,24.24414999251594
6474,23.422109964993588
6475,37.14770764803437
6476,33.089783938964516
6477,60.51438494988051
6478,58.286432915718976
6479,57.74258263789356
6480,24.480046286113073
6481,52.10241745697578
6482,24.463047232512096
6483,17.28701433188023
6484,30.52172417446149
6485,42.922884520929074
6486,35.170217927127645
6487,24.239074812764827
6488,73.27503394837635
6489,67.70547328336963
6490,42.99882499181028
6491,46.68640676143619
6492,32.87256198601483
6493,37.609679262186326
6494,12.228874031855025
6495,57.58267314166123
6496,73.04507711185477
6497,55.61290973129234
6498,72.59206101916719
6499,30.987375797815982
6500,51.060767558373335
6501,47.4416305141729
6502,38.76793515770363
6503,75.02531967889247
6504,66.69249130641782
6505,46.97790804633918
6506,25.034303825490735
6507,69.6413991323999
6508,38.756934353945354
6509,34.4173923573176
6510,95.2404393687442
6511,50.23291452198987
6512,23.64519698497457
6513,64.3752091218787
6514,18.999306517298127
6515,62.57630445459591
6516,35.24509233079874
6517,81.00606198415481
6518,19.19208952698785
6519,84.96855130550968
6520,66.68156516490048
6521,63.16457855246737
6522,51.71855896199237
6523,80.76746006774346
6524,25.445338170641826
6525,47.25578186135498
6526,34.53631170365423
6527,47.78175854188854
6528,12.08496065217529
6529,26.91062870217084
6530,16.931393846012146
6531,40.977999076214026
6532,41.59466579821431
6533,17.451508852925528
6534,22.002875355411184
6535,16.191017133902797
6536,21.060650288535484
6537,19.651150427539722
6538,72.934177645783
6539,70.95882855586316
6540,51.46438110890768
6541,37.74269214059901
6542,31.05574204722749
6543,71.63276553153929
6544,57.965461502398746
6545,81.96779649197588
6546,31.63939774961817
6547,20.65322169986192
6548,36.72479630114044
6549,55.528503809272856
6550,64.9104392812746
6551,43.97714891619883
6552,39.59220371705477
6553,25.263494385657996
6554,35.01623127819356
6555,37.5554267518568
6556,31.424621028536748
6557,16.145121193487203
6558,27.708817566769056
6559,69.57651627014421
6560,56.78429034463076
6561,33.39324262654874
6562,46.24480644723449
6563,57.40421656069252
6564,5.290414992451048
6565,104.62847482679882
6566,43.20063348960826
6567,33.51776854804693
6568,69.33531515728345
6569,37.53244753841056
6570,13.96147683601874
6571,48.68255168588792
6572,69.39238471580514
6573,25.906763883530147
6574,28.166364309741656
6575,32.36235264820034
6576,69.55094965420561
6577,51.365328137900605
6578,89.51188098010925
6579,43.37825380717127
6580,34.33152997421552
6581,43.196690921529765
6582,26.36812952330759
6583,53.39457953463072
6584,31.773118622034136
6585,82.82992594334982
6586,37.08753383987753
6587,36.05126680969321
6588,12.708622205935121
6589,39.5695341131
6590,21.577183153000554
6591,54.20512491445271
6592,40.88539106782412
6593,49.193451443578155
6594,38.88309927112909
6595,37.963554306500356
6596,19.90901537426629
6597,25.6166081900683
6598,40.354179122982366
6599,32.55872463640731
6600,21.951336055957032
6601,26.19157116955037
6602,19.557043045079887
6603,32.62601671640907
6604,55.84886146843035
6605,30.95557316953579
6606,51.19740701511087
6607,47.25409326304046
6608,12.86482923844444
6609,39.44561567526904
6610,32.88407562101739
6611,10.49899541485517
6612,60.38149991384619
6613,29.275249815719192
6614,26.519238881279712
6615,26.091720837498546
6616,15.843883660874216
6617,25.195508376791224
6618,36.861462182286004
6619,24.955048973397883
6620,77.48180676999598
6621,12.577701024219209
6622,36.82143248493645
6623,48.69763427691613
6624,31.542710849020693
6625,22.85054153115347
6626,51.381200103595745
6627,28.25232982149067
6628,38.456984239779366
6629,29.554426169631384
6630,31.675241862959012
6631,65.36628117450738
6632,62.44473595789162
6633,38.834127344478574
6634,62.95116952878331
6635,91.69296940974405
6636,73.78651617307443
6637,48.213271048167414
6638,36.37963593812926
6639,35.03287102576204
6640,27.59835729867529
6641,28.613726667223904
6642,21.896952656048985
6643,41.69030530946234
6644,22.726055331472452
6645,29.384039641365092
6646,57.879756822996455
6647,68.25792644766649
6648,93.4209672840011
6649,21.16739554504363
6650,77.87893777630813
6651,36.90873031038437
6652,38.271714019980934
6653,13.214212755427042
6654,25.705486164979725
6655,49.13763183481475
6656,56.560475907488986
6657,24.903740347041214
6658,34.77145881237429
6659,33.0785104857557
6660,48.13122842624631
6661,21.460034741296198
6662,41.44919566064187
6663,42.21132476936263
6664,40.453025855021174
6665,19.060807109883957
6666,68.75468423869881
6667,27.21901670490012
6668,26.35029757362483
6669,97.6581049922442
6670,34.609482185398605
6671,29.91327616535045
6672,29.061196322984788
6673,15.057426672241156
6674,74.86730263191208
6675,25.73786198611576
6676,20.114424238489846
6677,12.409314546848027
6678,30.712757143473404
6679,60.81493894648375
6680,32.61525678003347
6681,30.26924967104145
6682,20.73876750784086
6683,32.40568141676491
6684,65.71973286889288
6685,69.82974024819757
6686,33.416150810586224
6687,20.748490899957904
6688,10.913193445471055
6689,35.756135637852964
6690,26.13520060407194
6691,40.27599778695947
6692,39.09688526378601
6693,53.71649726924386
6694,44.23138929113572
6695,30.763210395785876
6696,36.64950725285367
6697,23.44777935617088
6698,59.089648750645274
6699,29.351003325747307
6700,25.131833146867905
6701,46.73567479638908
6702,46.77731345082663
6703,42.64171819862066
6704,41.35192985468332
6705,38.635494800840696
6706,32.76166194231524
6707,60.5207686630159
6708,58.227129538621
6709,44.34449526088303
6710,40.87001774258698
6711,62.94042335021763
6712,41.42930735756876
6713,21.389485214717748
6714,50.31540124859001
6715,62.371490015067266
6716,56.39239407889294
6717,59.37497211157701
6718,9.605775621571343
6719,18.21985742842365
6720,29.615781991256
6721,64.36224237800621
6722,49.87050245653161
6723,33.45400227730164
6724,19.236525420375077
6725,61.75440031909734
6726,51.252428800041024
6727,17.04449406519823
6728,23.6897327542573
6729,25.73634700045335
6730,36.11296756740582
6731,28.170320916397586
6732,39.60417259251584
6733,64.65851489312458
6734,61.22653127840744
6735,21.754345695474182
6736,39.898827850328026
6737,39.771493006284985
6738,9.579540956809765
6739,26.380053320664576
6740,38.57723067791349
6741,15.998790279408698
6742,30.19088211289811
6743,17.281915200446893
6744,40.33666920949837
6745,37.22695706360487
6746,11.92458035398322
6747,42.55480319891118
6748,22.337676587589808
6749,42.21871821355982
6750,36.216644930200815
6751,75.73848185420698
6752,56.59057656312386
6753,16.451007473431265
6754,32.394481708664394
6755,78.1746332538138
6756,19.470313229968326
6757,17.38059724967604
6758,26.084295058500956
6759,40.90246589823017
6760,63.95769202605845
6761,37.75720520212426
6762,58.89975736651067
6763,44.311578510276824
6764,21.997667209773752
6765,47.83422882060242
6766,16.02848223807845
6767,39.23034974242357
6768,47.21226650117907
6769,46.095059328549375
6770,39.3337039203103
6771,67.06870423605737
6772,22.973505673531267
6773,33.161107843237694
6774,38.73773048103849
6775,55.68752912613209
6776,31.761794203092578
6777,20.056204119518284
6778,51.12438181744641
6779,36.26175179287017
6780,70.63407100660928
6781,1.4360405483324001
6782,80.98573650654276
6783,40.8297085505156
6784,30.392334355569336
6785,18.043999934301254
6786,32.09607065588021
6787,25.31897567621053
6788,37.18758530325507
6789,12.00451191706583
6790,33.30113119373762
6791,7.789824474229242
6792,44.308698132562554
6793,81.12463687733675
6794,28.444273080952634
6795,35.911898590446015
6796,27.825317133711522
6797,28.166508536870033
6798,26.311903296024553
6799,29.7776231230225
6800,36.51079485047632
6801,20.20177709591592
6802,21.24789458546973
6803,43.732784732810394
6804,68.99446445837933
6805,47.81490135557948
6806,80.55445964441273
6807,50.84577388068183
6808,78.53361541565786
6809,55.853922742536355
6810,53.702061854102595
6811,22.580383177144096
6812,52.84445214642771
6813,51.822763141586634
6814,30.700012806408324
6815,38.01096486520028
6816,53.509204762636
6817,49.62675322106253
6818,36.3073642449454
6819,32.39739978904788
6820,60.62729604068681
6821,17.19979561762119
6822,39.234636649039075
6823,33.7159413624223
6824,26.564890267975386
6825,27.66333859807298
6826,30.779318060046613
6827,28.67151942309347
6828,84.02246527097395
6829,46.97780011611159
6830,31.5164773888587
6831,28.61244760754154
6832,19.01883939793555
6833,31.395871570045752
6834,98.33044436180788
6835,31.19583052289598
6836,69.40221080480481
6837,93.5440756580544
6838,57.537166259047
6839,18.187570683331145
6840,50.11438765125455
6841,13.781297999370121
6842,107.83660255141106
6843,35.974664406678464
6844,12.193176841858044
6845,27.22385734661964
6846,54.08924103218692
6847,19.200009223270918
6848,45.335008429152055
6849,29.990475125288047
6850,38.9856938161684
6851,43.703819698983324
6852,15.677289743783192
6853,44.507613283094834
6854,19.14107884382456
6855,14.601299963823294
6856,69.48168014913212
6857,49.94429200378515
6858,62.70361420102316
6859,21.187103296679016
6860,35.123224505114436
6861,41.49739776313358
6862,16.62348131106287
6863,38.67731044785478
6864,31.045771909905106
6865,94.63121399903869
6866,23.982688453848066
6867,28.73373666358154
6868,25.053101986939602
6869,41.428776628300355
6870,34.12821039719637
6871,29.660488004368254
6872,48.27936605751875
6873,44.85927348360751
6874,56.81996649699986
6875,23.793077828210308
6876,67.70035240282425
6877,50.22019114795986
6878,20.350790398187442
6879,61.9782368464299
6880,42.30128985666208
6881,30.182871969913712
6882,31.969417423646927
6883,24.215430488523854
6884,50.1277999472331
6885,82.91894883912893
6886,23.674088273170273
6887,49.61801704758246
6888,48.858006329478265
6889,36.45034392863209
6890,18.882509276913588
6891,19.227301264793535
6892,58.58444780800755
6893,39.20104388625183
6894,65.09690734219336
6895,32.8980464573771
6896,36.2670293584229
6897,26.8528420902384
6898,52.18136141847259
6899,47.50850157948195
6900,60.70138406293361
6901,28.16347591948456
6902,23.980459087355822
6903,36.873393063780505
6904,50.83392950048335
6905,26.14745953677331
6906,47.09012674040651
6907,33.95032693893754
6908,53.02192475675753
6909,30.75896349598772
6910,52.815978790499976
6911,29.77450300578333
6912,38.44763351250028
6913,29.639641138396534
6914,46.307813301576815
6915,20.941487953195736
6916,72.90328616734098
6917,33.589926446222876
6918,22.443258029563182
6919,65.11732223570878
6920,19.686586784139738
6921,73.332047682829
6922,80.03463567527605
6923,44.38393379742699
6924,54.124598287637
6925,59.97292631967884
6926,52.29897323978268
6927,88.8155456289036
6928,11.84377715992472
6929,24.579304432246584
6930,44.33467228265035
6931,67.27078463068356
6932,49.59620483395923
6933,67.42380902681194
6934,43.3891106027695
6935,86.75593412004432
6936,58.41383181316578
6937,49.10191917207051
6938,58.681901195801245
6939,17.791689854542664
6940,40.62628500039943
6941,23.036288672856028
6942,21.1468769019123
6943,30.948670807708606
6944,62.88565838350482
6945,25.131927791875317
6946,53.00159587768305
6947,29.431106996798185
6948,53.85922636542744
6949,64.21852691998916
6950,35.03352740012551
6951,26.001214722565898
6952,19.165080383797857
6953,57.8219168968221
6954,16.145949795128814
6955,48.32033799019513
6956,20.969934832231917
6957,11.396098771804688
6958,28.8418622388209
6959,24.80569863264979
6960,47.81819763210866
6961,14.75833086695895
6962,39.00179752478128
6963,14.532051584190462
6964,30.79391240892832
6965,24.77885976973262
6966,20.266089038909673
6967,33.2571674308339
6968,10.791858671667914
6969,33.40417499215531
6970,10.81369042646267
6971,20.25294874598596
6972,53.993331557626995
6973,21.481786268800178
6974,14.245235925581241
6975,25.48561286036609
6976,88.07247006646094
6977,25.564253846045617
6978,14.874626822009485
6979,34.520986442798794
6980,31.00762347168677
6981,21.167362845948965
6982,47.80376936416811
6983,20.910623014130422
6984,21.60806927351589
6985,41.8648400632798
6986,42.27652013004337
6987,32.34032716068217
6988,31.26609146743484
6989,16.538430846904276
6990,51.477831317085105
6991,44.92956741401915
6992,31.02542573589698
6993,68.43895835892822
6994,39.960033935626214
6995,82.71629072132166
6996,17.323120835421808
6997,50.38043425954156
6998,43.24277734993297
6999,20.47883831330539
7000,49.523262095594546
7001,29.10352375432039
7002,11.734316947115381
7003,36.459729733583366
7004,42.032809798609065
7005,28.62433161925231
7006,38.365553631381715
7007,23.31045714051139
7008,22.685727958497093
7009,38.766349199778325
7010,30.48795776616045
7011,42.38073330556821
7012,33.39798808944221
7013,15.135638405883697
7014,33.130932748311295
7015,48.570001349729026
7016,62.38467789842098
7017,67.07781227620359
7018,49.170396779837915
7019,39.27319448764109
7020,40.40337815185011
7021,37.439103545539545
7022,31.413771579972803
7023,30.126830018962025
7024,34.11832328451609
7025,40.29124010909027
7026,21.554962266496943
7027,41.72123227307225
7028,28.315309135201993
7029,26.411808686729547
7030,62.73169083093228
7031,26.72704427630411
7032,38.84499567964773
7033,41.680031841544654
7034,44.07519786670432
7035,37.42687529487926
7036,22.813414416211913
7037,64.6601969226403
7038,33.903778122690596
7039,15.365155623093148
7040,52.46317258096803
7041,41.733109670273144
7042,29.239846623203142
7043,41.642429193821435
7044,52.97459789303706
7045,18.054086386025205
7046,21.14128013624065
7047,18.429439549099286
7048,42.37121833949149
7049,59.32857268439942
7050,18.90270918938685
7051,62.96758136570796
7052,89.37997898111976
7053,36.483098620674205
7054,28.285605652144284
7055,17.892169626477536
7056,30.949660504159542
7057,51.09085888475339
7058,14.378665524264093
7059,21.533207346883945
7060,25.111873128414285
7061,31.312603726560834
7062,28.873768588685493
7063,33.113382139667415
7064,54.80540903679088
7065,38.6447098852182
7066,32.60790808648569
7067,71.52870579630043
7068,36.91933905999848
7069,29.500783510195852
7070,77.31171687434653
7071,36.40629969681076
7072,30.214986573020575
7073,56.347551901512354
7074,25.843090025982
7075,39.24011543539957
7076,22.22817095818517
7077,58.4949696371868
7078,19.237293142068875
7079,62.45737443080555
7080,43.08438132306341
7081,29.567161850547876
7082,23.54136040550613
7083,27.380693385364523
7084,37.33454516497291
7085,48.31383950468602
7086,46.53439159951294
7087,62.72804944706181
7088,38.10179210640514
7089,51.351784784190635
7090,50.4174873312767
7091,14.533808467346983
7092,39.540865093651654
7093,27.90809909010676
7094,15.678449278214988
7095,33.0540363612741
7096,31.606511460268848
7097,48.57642467580804
7098,26.44130242200931
7099,58.91120982563628
7100,57.80051073338758
7101,69.37497951846632
7102,39.929942939541554
7103,21.048516559082312
7104,33.37012942970136
7105,5.930183409737552
7106,47.853521745760055
7107,28.383355244329106
7108,14.32433159381035
7109,9.785089526984883
7110,25.14569113663564
7111,29.12691925998659
7112,31.501602646519068
7113,43.79572857217699
7114,37.05604472534418
7115,20.35117139349568
7116,83.98012963477896
7117,21.14533719381448
7118,70.54161449925746
7119,15.6660189457404
7120,60.9941635958635
7121,29.055178923731155
7122,11.414356473066231
7123,25.929718792513313
7124,41.329425812299704
7125,22.366443320878425
7126,65.57794591309204
7127,40.999751352585506
7128,61.5725092311982
7129,39.283336730182285
7130,16.912199744730813
7131,52.263766030239594
7132,31.251772832121468
7133,31.735691377374792
7134,82.03261412376914
7135,36.87532106939923
7136,31.621316634047876
7137,38.32409435208973
7138,37.30060828819289
7139,24.24368677362526
7140,32.026226810440534
7141,73.35874786448163
7142,27.491879933379636
7143,46.42527241829778
7144,23.07999431732958
7145,22.214155597931327
7146,33.978700756857194
7147,64.38213339896993
7148,32.06129294015739
7149,68.14940594356038
7150,82.22363268702573
7151,54.2624705584544
7152,62.5237100332968
7153,16.49798805458978
7154,45.53284939879757
7155,35.46936829658086
7156,65.4053187202684
7157,24.86142827943771
7158,56.17351100794093
7159,34.66631249910481
7160,36.6828072351382
7161,28.0188782857023
7162,17.487182387918686
7163,21.85258069349698
7164,32.71743375705548
7165,30.38250563226348
7166,48.35865790039955
7167,18.590180945614822
7168,49.2726412615938
7169,19.287316203240003
7170,37.74640065349199
7171,34.19608951733795
7172,21.67894680774278
7173,27.281922007335673
7174,48.81721186903696
7175,72.21482302742778
7176,47.109549003760456
7177,26.47954012366884
7178,19.499867724211008
7179,31.88493320875019
7180,32.877250978966515
7181,32.44201686605322
7182,30.159809990373603
7183,25.65943453606795
7184,10.695442786202992
7185,48.54907926688269
7186,54.46485875749753
7187,26.26059073988249
7188,39.54075733322484
7189,29.221053032709428
7190,40.333804626377564
7191,44.21216084882827
7192,31.326452823153872
7193,30.116641530786964
7194,14.722687596578389
7195,34.568277092641665
7196,51.54479148951229
7197,44.64429487897163
7198,39.06174693643484
7199,64.52570073658104
7200,37.8210871874395
7201,21.93657246943523
7202,72.85601824429013
7203,17.85948638280314
7204,43.121213658737446
7205,51.83677968447957
7206,44.78979847969555
7207,14.385362511603887
7208,45.81238761773668
7209,14.189834210121344
7210,36.73540880325186
7211,32.51683540885801
7212,22.386921252164694
7213,35.12193564382769
7214,24.303806539668606
7215,33.77502348101516
7216,52.64850707562255
7217,21.438883667582015
7218,33.68223767885966
7219,27.114649608289103
7220,30.679545104762745
7221,67.27249411220751
7222,20.026302457800885
7223,50.79021870949255
7224,52.59981580932949
7225,32.70021427992561
7226,41.6350201990357
7227,24.02359042751607
7228,62.96334350425997
7229,46.324269857357926
7230,41.08717042016643
7231,78.04962725785484
7232,27.8438790976302
7233,65.30158557237111
7234,19.285946246553145
7235,33.1112477014578
7236,15.99913189142298
7237,25.787461246962863
7238,39.283220354368524
7239,92.51459463059547
7240,39.65049262802052
7241,37.46857970003051
7242,40.917509415653846
7243,19.1072084848255
7244,13.742548345774345
7245,41.77242725909124
7246,39.560753878686846
7247,56.442369283251836
7248,22.929822906769022
7249,84.00079601827339
7250,47.3764129719336
7251,36.020987450812086
7252,40.828770828600184
7253,44.51467586852871
7254,53.11090999592299
7255,36.79605731841379
7256,24.706294122033064
7257,6.846661419248392
7258,18.09438474254822
7259,56.907971531225286
7260,14.085130520210335
7261,36.56599150443955
7262,17.04980464228479
7263,54.922408450496924
7264,67.81375925332355
7265,26.478760450038457
7266,15.190368802064867
7267,12.292278381597477
7268,66.73883766386501
7269,45.01413391049164
7270,51.24815186965807
7271,31.164879358884978
